id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67602,-79.35501,Entire home/apt,,28,4,2015-08-05,0.03,1,0,0,
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.656436988517946,-79.42472658751296,Private room,95,30,23,2023-12-04,0.18,1,365,3,
840608,"Owner's Suite on classic boulevard, great location",2575031,Johnny,,Palmerston-Little Italy,43.66136,-79.41377,Entire home/apt,200,7,0,,,1,92,0,STR-2208-HCTVHJ
1194561,Cozy house in Toronto's Film District.,6527771,Trixie,,South Riverdale,43.66364669799805,-79.33324432373047,Entire home/apt,,28,33,2023-12-31,0.31,1,8,3,
842016,"Beautiful, Bright, Fully Furnished",1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,,28,0,,,1,0,0,
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,,28,22,2017-08-26,0.17,1,88,0,
849500,Central Downtown room with views,4435131,Olivia,,Moss Park,43.65114,-79.36766,Private room,85,28,136,2023-08-31,1.02,1,337,2,
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,196,28,13,2022-11-15,0.11,4,0,0,
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,,60,11,2019-04-25,0.11,1,0,0,
1202446,Peaceful room @ King/Spadina,2929374,Brahm,,Waterfront Communities-The Island,43.64482,-79.39416,Private room,,1,103,2023-12-26,0.79,3,0,25,STR-2012-HTGBHL
864193,Big Room with King Bed and mattres,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,,28,0,,,1,0,0,
1209935,Downtown Apt  Historic Cabbagetown,195472241,Vesta,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,214,28,50,2022-12-11,0.44,1,0,0,STR-2012-HJKVHK
892352,Panoramic Views in Huge and Bright Loft w/ Parking,37326356,Stephen,,Waterfront Communities-The Island,43.6473577,-79.398158,Entire home/apt,233,4,307,2023-09-18,2.42,1,72,36,STR-2204-HPGPHK
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,144,30,18,2018-09-28,0.15,4,105,0,
1550882,Cozy apartment in upper mid-town,2788736,Alvaro,,St.Andrew-Windfields,43.7609,-79.39356,Entire home/apt,80,28,56,2024-01-16,0.44,1,101,4,
1221280,"1 bed + Office, Balcony, Close to Subway, Downtown",6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,102,30,13,2023-08-28,0.10,1,14,1,
1552251,"Private Bath, Large Room, Great Bed",8267190,Mable,,Annex,43.66923,-79.41685,Private room,59,28,46,2024-01-03,0.36,2,303,3,
1223097,"Colourful Apartment, Creative Space",6671740,Steven,,Annex,43.6695,-79.40656,Entire home/apt,,28,131,2019-07-21,1.14,1,0,0,
1554581,Hospital Row Respite | 2 bedrm 2 baths |,8277300,Anne Marie,,University,43.659468,-79.402395,Entire home/apt,,28,41,2023-04-08,0.32,1,0,3,STR-2011-FRVDVC
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,225,7,37,2023-07-31,0.35,1,79,2,STR-2012-HZHDVM
1560504,A gorgeous house in Queen West!,3400584,Maria,,Trinity-Bellwoods,43.64833,-79.40784,Entire home/apt,449,4,46,2024-01-01,0.36,1,230,11,STR-2010-GZJKPH
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Private room,155,3,132,2023-09-25,1.27,2,15,15,STR-2203-HRPVHL
1560977,Toronto Water Park City Luxury Suite,8306299,Zita,,Niagara,43.63744,-79.40523,Entire home/apt,170,28,425,2020-03-15,3.35,1,365,0,
1562481,High-End Lakefront 2 Bed + Office Boutique Condo,1816495,Katharine,,Waterfront Communities-The Island,43.64031,-79.38185,Entire home/apt,221,28,52,2017-06-26,0.42,3,0,0,
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,,28,0,,,1,0,0,
1564089,Quiet Bright 2 Bedroom Downtown!!!!,8300483,Michael,,Little Portugal,43.65181,-79.42994,Entire home/apt,100,28,7,2013-12-05,0.06,1,0,0,
1269925,$ Ultimate House -Location Location,6911938,Roozbeh,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,250,4,57,2023-12-30,0.49,2,260,16,STR-2103-FWRXVD
1279122,"Cottage in the City, Subway & Park",2960767,Chris,,Humewood-Cedarvale,43.69535,-79.43518,Entire home/apt,,28,10,2016-08-20,0.08,1,0,0,
1570103,Toronto downtown mini loft!,8349056,Jose,,Little Portugal,43.64524,-79.42693,Private room,,28,110,2024-01-31,0.88,2,12,2,
1294243,Enjoy Toronto Junction.,1025890,Amir,,Junction Area,43.66779,-79.46335,Entire home/apt,65,180,1,2013-11-10,0.01,1,365,0,
1578070,Unbeatable Downtown Location,5559775,Aleksandra,,Waterfront Communities-The Island,43.64487,-79.39468,Entire home/apt,,28,16,2019-08-15,0.13,1,178,0,
1297164,HOME is TORONTO,5244098,Pablo,,Yonge-St.Clair,43.68857,-79.40087,Private room,84,28,54,2023-09-29,0.43,1,182,3,
1589014,Cosy Pad in heart of Little Italy,2144852,Angela,,Trinity-Bellwoods,43.6517,-79.41585,Entire home/apt,,28,61,2020-04-14,0.91,1,0,0,
1299374,Beaches Butterfly Garden Suite,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,,28,60,2019-12-31,0.47,2,5,0,
1594005,Stylish Modern Condo w/Queen Bed | CN Tower views!,6397676,Rahim,,Waterfront Communities-The Island,43.64625,-79.39106,Entire home/apt,220,2,126,2023-12-27,0.99,1,9,9,STR-2012-FJVDVB
1598460,Spacious Room in Charming Apartment,3877380,Ken,,Humewood-Cedarvale,43.68415,-79.42116,Private room,,28,2,2013-12-14,0.02,1,0,0,
1301718,Uber Upper Beach 3 Bedroom Suite,377846,Nick & Nena,,East End-Danforth,43.68516,-79.29243,Entire home/apt,159,28,26,2023-09-04,0.22,18,365,2,
1604069,"Away to Relax! Lake View, 2nd floor, Private Bath",8546454,Marilyn Lucille,,Birchcliffe-Cliffside,43.69348,-79.25967,Private room,125,3,451,2024-01-01,3.55,1,0,37,STR-2009-FSFXPC
1321398,Toronto Beach Paradise,7173548,Pasqua,,The Beaches,43.67244,-79.28464,Entire home/apt,109,2,95,2024-01-24,0.82,3,293,9,STR-2308-FXJVHR
1610027,Serviced spacious two bedrooms apartment,8569918,Sharon,,Yonge-Eglinton,43.70381,-79.40679,Entire home/apt,,28,38,2023-08-17,0.30,36,73,4,STR-2012-JGCPHM
1326015,Beautiful sun filled Bloordale home,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2018-05-29,0.17,1,201,0,
1625412,Modern Condo - Heart of Downtown!,2783292,Euge,,Kensington-Chinatown,43.65311,-79.3906,Entire home/apt,130,85,37,2023-03-31,0.29,1,365,1,
1331304,Need a place?,7221344,Roy,,Woodbine Corridor,43.67462,-79.31267,Private room,,28,8,2016-09-24,0.06,1,0,0,
1631083,Queen Room with Shared Bathroom,8569918,Sharon,,Yonge-Eglinton,43.70413,-79.40546,Private room,149,28,15,2024-01-17,0.12,36,86,4,STR-2012-FLMBHB
1631386,Private Room in Downtown Toronto RM3,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.66368,-79.44037,Private room,65,1,384,2024-02-11,3.03,2,325,119,STR-2204-GFYHHF
1335133,Newly reno'd 2-story house in family-friendly hood,613837,Brett,,Old East York,43.69489,-79.33345,Entire home/apt,249,16,21,2023-08-12,0.17,1,114,2,STR-2101-GPBKVG
1632898,PENTHOUSE WITH LARGE HOT TUB,8675040,Rich,,Waterfront Communities-The Island,43.646,-79.3983,Entire home/apt,,28,26,2020-04-03,0.53,2,0,0,
1348067,The Great Gerrard - Toronto Suite,377846,Nick & Nena,,East End-Danforth,43.68358,-79.30637,Entire home/apt,90,28,21,2023-11-07,0.17,18,260,2,
1365638,Luxury Condo@Lakeshore Blvd West,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room,,28,43,2022-10-25,0.37,1,179,0,STR-2208-FRFPHC
1638995,"Stylish, Sophisticated Apartment with Shaded Patio",8702985,Clarence,,Trinity-Bellwoods,43.65378,-79.4152,Entire home/apt,178,28,126,2023-08-23,1.35,10,363,3,
1369701,Private room upstairs,7428349,Steve,,Corso Italia-Davenport,43.67535,-79.45502,Private room,85,28,21,2019-11-23,0.17,1,83,0,
1651958,renovated cozy bachelor downtown Toronto,6044009,Fabricio,,North St.James Town,43.66823,-79.37906,Entire home/apt,158,4,159,2024-02-01,1.34,1,178,14,STR-2011-HLHDVK
1370412,Sunny Bachelor Studio,1102328,Isil,,Dufferin Grove,43.65499797475493,-79.44582592051381,Entire home/apt,150,5,8,2023-12-10,0.09,2,124,2,STR-2306-GXMDVV
1652086,Deluxe King Room with En-Suite Bathroom,8569918,Sharon,,Yonge-Eglinton,43.70575,-79.40568,Private room,198,28,13,2024-01-17,0.10,36,289,2,STR-2012-JGCPHM
1652220,Queen Room (shared bathroom),8569918,Sharon,,Yonge-Eglinton,43.70583,-79.4054,Private room,129,28,23,2023-03-23,0.18,36,85,1,STR-2012-FLMBHB
1378251,Downtown Shared Luxury Condo,7372029,Tyler,,Church-Yonge Corridor,43.67051,-79.38318,Private room,84,29,152,2024-01-14,1.19,1,74,6,
1668445,Serviced Deluxe Family Apartment( self-contained),8569918,Sharon,,Yonge-Eglinton,43.70583,-79.40468,Entire home/apt,217,28,65,2024-01-10,0.52,36,46,4,STR-2012-JGCPHM
1668582,Serviced Deluxe King Studio Apartment,8569918,Sharon,,Yonge-Eglinton,43.7037,-79.40507,Entire home/apt,225,28,68,2023-10-03,0.54,36,136,6,STR-2012-JGCPHM
1417125,Quiet Bluffs Apartment,1108156,Karen,,Birchcliffe-Cliffside,43.70402,-79.25987,Entire home/apt,85,28,11,2023-09-30,0.09,2,320,3,
1422877,Entire home -Sheppard and Yonge,7658503,Angela,,Willowdale East,43.75646,-79.40711,Entire home/apt,,28,13,2020-01-13,0.10,1,0,0,
1426591,Chic Condo in Trendy Queen West,7672988,Nadia,,Little Portugal,43.65012,-79.43928,Private room,,28,33,2021-07-04,0.26,2,152,0,STR-2010-FSSXPC
1673003,lovely 2 +1 bdrm home +  garage in  midtown,8856331,Veronique,,Lawrence Park North,43.73051,-79.40644,Entire home/apt,232,14,25,2023-08-12,0.20,1,167,2,STR-2010-HPXRPK
1455503,Large Luxury Suite in Downtown Toronto King West,4332338,Agnes Eva,,Niagara,43.64109,-79.40308,Entire home/apt,200,30,9,2016-05-12,0.08,1,90,0,
1711196,Lovely Private Room in Toronto Home,3431521,Sandra,,Roncesvalles,43.64152,-79.44106,Private room,,28,125,2020-03-14,1.03,1,0,0,
1456369,FURNISHED BASEMENT APARTMENT IN A RAISED BUNGALOW,6153361,Asoka,,Agincourt South-Malvern West,43.79099,-79.27216,Entire home/apt,75,3,19,2023-12-21,0.25,1,47,1,STR-2311-HMSHHX
1718208,Suite in a Premium Hotel - Min 12 months.,579683,Liron,,Church-Yonge Corridor,43.64849,-79.37597,Entire home/apt,118,28,43,2016-12-24,0.43,5,365,0,
1718363,Gorgeous studio in the heart of T.O,8478072,Lotoya,,Kensington-Chinatown,43.65203,-79.38952,Entire home/apt,,28,39,2017-01-03,0.32,1,0,0,
1462084,Spacious 1BR Near St. Lawrence Market,1397143,Gregory,,Waterfront Communities-The Island,43.64768,-79.37398,Entire home/apt,90,28,98,2024-01-21,0.76,1,57,7,
1475233,Super awesome condo w FREE Parking!,7895355,T,,Niagara,43.64053,-79.41775,Entire home/apt,200,28,74,2023-08-01,0.58,2,90,3,
1722517,The best spot for a night. Women guest only,8859994,Em,,Moss Park,43.65514,-79.3732,Private room,84,28,193,2023-08-17,1.53,6,211,28,STR-2210-GSLRVG
1477940,Toronto Modern Urban Hideaway,1200367,Grace,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.45213,Entire home/apt,128,28,49,2023-04-30,0.39,4,258,1,
1727775,View of Lake Ontario close to King West + Parking,9104636,Corey,,Niagara,43.63634,-79.40551,Entire home/apt,,1,93,2024-01-12,1.07,2,0,35,STR-2202-GWTKVH
1486931,Large & Bright Authentic Loft,174616,David,,South Parkdale,43.63894,-79.42223,Entire home/apt,191,2,202,2024-01-22,1.58,1,333,36,STR-2012-JDGBHM
1732392,2 bedrooms basement apartment,9127235,Mrs Raphael,,Bendale,43.75786,-79.26175,Entire home/apt,69,30,81,2019-07-02,0.66,1,290,0,
1524783,Subletting Beautiful Home in TO,8135652,Sumi,,Corso Italia-Davenport,43.68208,-79.44943,Entire home/apt,,28,1,2016-02-20,0.01,1,0,0,
1750120,"Sunny house, friendly neighbourhood",4162773,Heather,,Dovercourt-Wallace Emerson-Junction,43.66355,-79.43276,Entire home/apt,,30,0,,,1,0,0,
1759486,One Bdrm Condo Kipling Subway,1553458,Jay,,Islington-City Centre West,43.63897,-79.53674,Entire home/apt,110,28,0,,,2,102,0,
1531582,LUXURY 2 bd in Celeb suite @TIFF!,2844161,Suzanne,,Waterfront Communities-The Island,43.64678,-79.3901,Entire home/apt,986,90,38,2018-04-23,0.30,1,179,0,
1762021,Great House on Palmerston Blvd in downtown Toronto,44259,Susan,,Palmerston-Little Italy,43.66069,-79.41096,Entire home/apt,653,3,144,2023-10-23,1.25,1,133,25,STR-2009-HBCKPJ
1546244,"Superb Little Italy, Toronto2024CovidBoosterREQ",4991306,Julie,,Trinity-Bellwoods,43.65608,-79.40949,Private room,130,3,179,2024-02-13,2.28,1,286,33,STR-2009-JDCKPM
1779167,Spacious downtown condo,9341346,Przemek,,Waterfront Communities-The Island,43.64329,-79.38219,Entire home/apt,146,90,5,2018-12-21,0.08,1,244,0,
1550684,The Greenhouse Loft,2385315,Mindy,,Dufferin Grove,43.6556,-79.44356,Entire home/apt,225,3,17,2023-12-28,0.71,1,35,6,STR-2204-JBGPHM
1785285,"Luxurious bath / Cosy, quiet room",8267190,Mable,,Annex,43.67013,-79.41524,Private room,59,28,48,2024-01-13,0.38,2,265,4,
2319682,AUTHENTIC FEATHER FACTORY HARD LOFT!!!,5153529,Adrian,,Roncesvalles,43.65219170386215,-79.45062577459217,Entire home/apt,210,2,239,2024-02-04,1.99,2,184,19,STR-2309-FFLDVP
2320893,Holistic Paradise in the Sky! Sauna Zen Den,10796912,D,,Bay Street Corridor,43.6677,-79.39361,Entire home/apt,160,28,30,2017-08-12,0.25,1,365,0,
1803281,RENOVATED MODERN 1 BEDROOM WALKOUT,9454044,Stephanie,,Blake-Jones,43.67066,-79.34116,Entire home/apt,,28,173,2023-05-08,1.90,1,0,2,
2325040,Stylish loft at the trendy neighborhood.,11875277,Kathy,,South Riverdale,43.65937,-79.35016,Entire home/apt,150,7,20,2024-01-07,0.17,1,149,2,STR-2309-GBVRVR
1820689,Spectacular Yorkville Condo,9532580,Santorini Sky,,Annex,43.67143,-79.3912,Entire home/apt,225,60,60,2021-07-12,0.50,1,197,0,
1825630,Riverside Stylish & Quiet Studio with Tree View,6845507,Leslie,,South Riverdale,43.6575,-79.35325,Entire home/apt,,90,14,2024-01-01,0.12,2,77,3,
2329180,"Private Bdrm - Shared 2 BdRm, on Yonge Subway Line",11897371,Frank,,Church-Yonge Corridor,43.66521,-79.38219,Private room,83,28,46,2023-12-21,0.47,1,147,4,
1844121,Amazing Bed & Breakfast Downtown,8952336,Caroline,,Bay Street Corridor,43.66773,-79.38835,Private room,153,28,221,2023-09-15,1.84,1,292,2,STR-2305-GYGDVV
1856109,Beautiful and Cozy Home for Rental,1989442,Pellumb,,Englemount-Lawrence,43.71718,-79.44104,Private room,65,1,577,2024-01-22,4.63,1,0,45,STR-2010-FHKRPB
2333145,Toronto Waterfront Luxury Suite,11917344,Maria,,Waterfront Communities-The Island,43.63682,-79.38126,Entire home/apt,125,180,0,,,1,122,0,
1879787,Great downtown Location Next to Subway + Parking,9787143,Dan,,Church-Yonge Corridor,43.66778,-79.38511,Entire home/apt,,28,17,2018-09-28,0.14,1,0,0,
2336683,North Toronto near Sheppard West Subway,11933948,Marlene,,Clanton Park,43.74895,-79.45489,Entire home/apt,105,28,19,2023-11-02,0.22,1,74,2,
1881845,Family house-great location/free reserved parking!,6411777,Tania,,Dufferin Grove,43.65664,-79.43227,Entire home/apt,,28,14,2021-09-03,0.12,1,34,0,
1886850,Private Roncesvalles coach house,9612740,Donna,,Roncesvalles,43.64257,-79.44587,Entire home/apt,121,2,237,2024-02-11,1.91,1,0,40,STR-2201-FRVRVC
2339823,Gorgeous UpscaleCondo in DT Toronto,11950683,Basheer Nasir,,North St.James Town,43.66975,-79.3788,Entire home/apt,87,180,4,2014-12-13,0.03,1,364,0,
1891100,LRG Family Friendly Annex/Kensington Market House!,9228931,Rebecca,,University,43.66092,-79.40347,Entire home/apt,,28,19,2017-08-25,0.18,1,0,0,
2356555,Kashaneh at LuxuryTwo Bedroom Meridian Building,12033867,Kashaneh,,Willowdale West,43.77881,-79.41803,Entire home/apt,259,28,67,2021-11-28,0.56,16,365,0,STR-2011-FZRRVD
2380048,Toronto - Rosedale Furnished Flat,864492,George,,Rosedale-Moore Park,43.67769,-79.3684,Entire home/apt,185,12,10,2023-07-10,0.09,1,97,3,STR-2010-GLRRPG
1912628,Downtown Waterfront View Toronto,9922227,Santiago,,Waterfront Communities-The Island,43.63898,-79.38235,Entire home/apt,,28,13,2019-06-01,0.11,1,0,0,
1912746,U5 New Modern Bachelor Downtown Apt,9923100,Ed,,Annex,43.66586,-79.40997,Entire home/apt,79,29,71,2023-11-14,0.57,15,329,2,
2413073,Chic house on a quiet street,4455921,Job,,North Riverdale,43.67138,-79.34782,Entire home/apt,,28,4,2016-08-24,0.03,1,0,0,
1920804,FURNISHED MASTER BEDROOM/PRIVATE WC,9956811,Erica,,Mount Dennis,43.68936,-79.49823,Private room,149,30,2,2017-08-13,0.02,11,289,0,
2424754,Dufferin Grove Home,12391900,Joe,,Dufferin Grove,43.65288,-79.43364,Entire home/apt,,365,0,,,1,0,0,
1925448,Private room in Downtown Toronto,9974366,Sarmad,,Church-Yonge Corridor,43.65043,-79.37441,Private room,,28,1,2013-11-19,0.01,1,0,0,
2435178,2Bd/2Bth*Pool/Sauna/Gym*Parking*at Kipling Subway*,1553458,Jay,,Islington-City Centre West,43.63811,-79.5372,Entire home/apt,130,28,8,2022-09-12,0.08,2,123,0,
2436090,Boutique Toronto Corner Charmer,1619153,Naz,,South Riverdale,43.66492,-79.34113,Entire home/apt,,28,4,2018-03-16,0.04,1,363,0,STR-2012-HKRVHK
1931961,Studio 3rd Floor Annex House Toronto,3496109,J,,University,43.66565,-79.408,Entire home/apt,73,28,11,2023-08-17,0.09,1,277,2,
1937092,Trinity-Bellwoods Apartment!,5099605,Catherine,,Trinity-Bellwoods,43.65363,-79.41484,Entire home/apt,90,56,54,2023-11-10,0.46,1,60,3,
2447970,Traveler's Home - Downtown,4420576,Vicky,,Cabbagetown-South St.James Town,43.66766,-79.3709,Private room,69,28,99,2023-11-08,0.83,2,39,1,
1945120,"Warmth, Privacy, Coffee + Best Area",10061029,Gg,,Little Portugal,43.64656,-79.42425,Private room,57,28,95,2017-05-07,0.76,2,1,0,
2455032,Toronto Beach Queen StreetApartment,12554543,Erica,,The Beaches,43.67191,-79.28708,Entire home/apt,,28,3,2015-09-07,0.03,1,0,0,STR-2010-JDPDVM
1984190,"Cozy Colourful room, FREE parking*",7026137,Oxana,,Willowdale West,43.77014,-79.4169,Private room,82,28,29,2024-01-11,0.23,1,365,4,
2455129,Paradise Downtown Toronto,672978,Katy,,Waterfront Communities-The Island,43.64065,-79.38069,Entire home/apt,,28,431,2020-03-15,3.59,2,0,0,
1986934,Priv room/priv bath in ❤️ Tdot,10249063,Adila,,Waterfront Communities-The Island,43.64038,-79.3997,Private room,128,30,247,2023-12-13,2.69,1,94,34,STR-2201-HWPRVL
2459983,Downtown Condo with Stunning Views,12578668,Tade,,Trinity-Bellwoods,43.65563,-79.40862,Entire home/apt,,28,30,2015-09-30,0.25,1,0,0,
1992288,Gorgeous large open loft apartment,9794542,Meher,,South Parkdale,43.64101,-79.4321,Entire home/apt,,30,27,2015-06-30,0.22,1,0,0,
2468156,DANFORTH GEM - FURN 1 BDRM APARTMENT,2112835,Theresa,,Danforth,43.68512,-79.32525,Entire home/apt,,28,7,2018-06-10,0.08,1,0,0,
2478644,Downtown home private 2 room suite,4288804,Natalie,,Annex,43.67216,-79.41629,Entire home/apt,,28,105,2019-10-28,0.88,1,5,0,
2020201,800ft² - Beautiful & Clean 1 +Den,6616887,Sara,,Islington-City Centre West,43.63931,-79.53586,Entire home/apt,,28,1,2014-01-04,0.01,1,0,0,
2042951,Victorian Home On Subway Faces Park,9880504,Rob,,East End-Danforth,43.6908,-79.29496,Entire home/apt,,180,0,,,2,119,0,
2483875,Our pied-a-terre.  Walk Anywhere!,12621649,Paul Anthony,,Kensington-Chinatown,43.65411,-79.39338,Entire home/apt,,28,15,2022-07-29,0.14,1,27,0,
2045208,Cozy Condo near CN Tower - downtown,4356799,Panooyeh,,Waterfront Communities-The Island,43.64342,-79.39031,Entire home/apt,,28,65,2022-10-08,0.53,18,218,0,STR-2010-HMWKVJ
2488787,English Manor in the City,12737510,Mimi B.,,Mount Pleasant West,43.69951,-79.38738,Entire home/apt,,180,5,2015-09-01,0.04,1,0,0,
2061445,Upper Beach House Overlooking Park with Parking,9116432,Christian,,East End-Danforth,43.68004,-79.30925,Entire home/apt,292,1,70,2023-11-19,0.66,1,65,12,STR-2012-GYKVHH
2494635,"Large, ideal location, Toronto house,  furnished",12767936,Dylan,,Playter Estates-Danforth,43.68142,-79.35513,Entire home/apt,246,7,12,2024-01-03,0.10,1,127,1,STR-2205-HJFHHJ
2068172,Furnished Luxurious Condo,10578094,Payam,,Newtonbrook West,43.77916,-79.419,Entire home/apt,,28,1,2016-08-29,0.01,1,0,0,
2516271,2+den bedrooms downtown Toronto University,12028383,Maria,,Bay Street Corridor,43.66287,-79.38595,Entire home/apt,160,7,170,2023-12-16,1.45,2,232,12,STR-2204-FTTPHC
2524564,❤️ Finch Executive Basement Tiny Room with Window ❤️,32044025,Toronto,,Bayview Woods-Steeles,43.79234,-79.37217,Private room,,30,17,2023-11-03,0.17,21,365,1,
2082829,Downtown 1 Bedroom+Parking+WiFi,10639186,Oksana,,Waterfront Communities-The Island,43.64881,-79.38812,Entire home/apt,,700,19,2020-03-09,0.16,1,346,0,
2531934,Penthouse Loft - CN Tower/Lake View,12966791,Sic,,Niagara,43.63676,-79.4011,Entire home/apt,598,28,35,2023-10-05,0.29,1,365,1,
2094556,"Arts Workers Only.  Queen West Loft, 2-18/Jan",1103209,Kong Kie,,Little Portugal,43.64332,-79.42302,Entire home/apt,,28,0,,,1,0,0,
2104845,Comfy/Charming 1 bedroom in Downtown Toronto,2892745,Matt,,Little Portugal,43.64821,-79.43463,Entire home/apt,,28,1,2018-04-01,0.01,1,0,0,
